Time Step,Discharge rate,Sugar feed rate,Soil bean feed rate,Aeration rate,Back pressure,Water injection/dilution,pH,Temperature,Acid flow rate,Base flow rate,Cooling water,Heating water,Vessel Weight,Dissolved oxygen concentration,Yield Per Step
0.2,0.0,8.739,22.643,32.702,0.641,0.0,6.464276600133431,297.7731918606655,0.0,10.828492922693298,0.0001,150.32858469887745,62508.96681913426,15.090438883189838,0.0579726123255003
0.4,0.0,8.739,22.643,32.702,0.641,0.0,6.46513082036077,297.91183228290555,0.0,25.11785286932096,0.0001,45.36172786689602,62516.41011458799,15.068507879635693,0.0
0.6000000000000001,0.0,8.739,22.643,32.702,0.641,0.0,6.4749243825151765,297.8875741527369,0.0,39.58272288266736,0.0001,0.0001,62526.79791739854,15.046931959437064,0.0
0.8,0.0,8.739,22.643,32.702,0.641,0.0,6.49022067049174,298.09799205318,0.0,50.10358049745777,0.0001,64.42281406323528,62539.306948549936,15.021740178878485,0.0
1.0,0.0,8.739,22.643,32.702,0.641,0.0,6.508906197015781,298.00923471248973,0.0,54.51647987509265,68.56024235677876,6.442281406323528,62552.70855784772,15.008254883148789,0.0
1.2000000000000002,0.0,8.739,22.643,32.702,0.641,0.0,6.522861039516729,297.93551185894006,0.0,51.46166066330636,40.03552755955934,0.6442281406323529,62565.49007883368,14.973838980536954,0.0
1.4,0.0,8.739,22.643,32.702,0.641,0.0,6.53226195554011,298.0948483892738,0.0,42.85126665808848,12.010658267867802,52.86067666387805,62576.50600857133,14.964200234743869,0.0
1.6,0.0,8.739,22.643,32.702,0.641,0.0,6.531829134503562,298.0095654345678,0.0,30.480304933490736,65.11637734488508,5.2860676663878055,62584.96921192675,14.937318542051136,0.0
1.8,0.0,8.739,22.643,32.702,0.641,0.0,6.5224604501319305,297.9489865908287,0.0,18.300153716340564,38.05554859156905,0.5286067666387806,62590.9588334576,14.915970599577118,0.0
2.0,0.0,8.739,22.643,32.702,0.641,0.0,6.507013342608469,298.08882467191967,0.0,9.865317920990345,11.416664577470714,45.11114487103191,62595.20590469148,14.890365383743577,0.0
2.2,0.0,8.739,22.643,32.702,0.641,0.0,6.490527574229334,298.02391677135256,0.0,7.600667600290352,58.202141037966086,4.511114487103192,62598.98858639074,14.874159784788992,0.0
2.4000000000000004,0.0,8.739,22.643,32.702,0.641,0.0,6.476991252980526,297.9696929226184,0.0,11.914280484765412,38.09105493111964,0.4511114487103191,62603.65798602554,14.836525735821724,0.0
