Time Step,Discharge rate,Sugar feed rate,Soil bean feed rate,Aeration rate,Back pressure,Water injection/dilution,pH,Temperature,Acid flow rate,Base flow rate,Cooling water,Heating water,Vessel Weight,Dissolved oxygen concentration,Yield Per Step
0.2,0.0,7.523,23.441,30.676,0.623,0.0,6.464279265900829,297.77328147706095,0.0,10.828492922693298,0.0001,150.32858469887745,62508.62349437506,14.932954228531,0.0579722041763742
0.4,0.0,7.523,23.441,30.676,0.623,0.0,6.465135441449236,297.91194891842497,0.0,25.11678656236178,0.0001,45.34380458781041,62515.7238932582,14.91068073181235,0.0
0.6000000000000001,0.0,7.523,23.441,30.676,0.623,0.0,6.474930024361798,297.8877822731562,0.0,39.57980172686882,0.0001,0.0001,62525.76897830124,14.888754621688127,0.0
0.8,0.0,7.523,23.441,30.676,0.623,0.0,6.490226306769787,298.0980722516948,0.0,50.09840551195114,0.0001,64.3604992904076,62537.93595928812,14.86325590768348,0.0
1.0,0.0,7.523,23.441,30.676,0.623,0.0,6.50891060102528,298.00943269592494,0.0,54.50905366305827,68.5232276786837,6.4360499290407605,62550.99422001423,14.849267882237257,0.0
1.2000000000000002,0.0,7.523,23.441,30.676,0.623,0.0,6.522863284855513,297.93578661676696,0.0,51.45247687149401,40.0431155376111,0.6436049929040761,62563.43436628919,14.814624656734692,0.0
1.4,0.0,7.523,23.441,30.676,0.623,0.0,6.532260872143651,298.0950732808768,0.0,42.84118786794338,12.01293466128333,52.81972698915919,62574.10700094143,14.804360822265648,0.0
1.6,0.0,7.523,23.441,30.676,0.623,0.0,6.531824601607337,298.0098729067417,0.0,30.470663512434804,65.1111775016298,5.28197269891592,62582.22779975711,14.777068073574393,0.0
1.8,0.0,7.523,23.441,30.676,0.623,0.0,6.522453235900134,297.9493399980342,0.0,18.29232611618128,38.08764647706779,0.528197269891592,62587.87507974516,14.75517740191237,0.0
2.0,0.0,7.523,23.441,30.676,0.623,0.0,6.507005224387791,298.08915531997894,0.0,9.860373769931218,11.426293943120337,45.07942594869816,62591.7806842267,14.729068245408005,0.0
2.2,0.0,7.523,23.441,30.676,0.623,0.0,6.490520569000165,298.0243087924288,0.0,7.598965122312455,58.21682675564825,4.507942594869816,62595.22111582288,14.712172524285686,0.0
2.4000000000000004,0.0,7.523,23.441,30.676,0.623,0.0,6.476987206207565,297.9701080893483,0.0,11.915373555078258,38.13948433548271,0.4507942594869816,62599.55094549699,14.674190247369364,0.0
2.6,0.0,7.523,23.441,30.676,0.623,0.0,6.469634394083297,297.94204503596603,0.0,21.63212960477156,20.838170445403485,0.0450794259486981,62605.88265509692,14.64634067578319,0.0
2.8000000000000003,0.0,7.523,23.441,30.676,0.623,0.0,6.469606831989479,298.0360530676596,0.0,34.27918243428413,6.251451133621045,27.297903496738577,62614.79478906056,14.61802929056829,0.0
3.0,0.0,7.523,23.441,30.676,0.623,0.0,6.477693591699727,298.0018517637875,0.0,46.93301104336266,36.72138381700289,2.729790349673858,62626.298934881714,14.597644443863492,0.0
3.2,0.0,13.771,23.441,30.676,0.623,0.0,6.489797419350932,297.97519014595525,0.0,56.34896159292207,25.56886378065424,0.2729790349673858,62641.41902314119,14.564415990512384,0.0
3.4000000000000004,0.0,13.771,23.441,30.676,0.623,0.0,6.503815784935285,297.9638436520921,0.0,60.9361709289261,16.69655654960134,0.0272979034967385,62657.48220476161,14.535133308129032,0.0
3.6,0.0,13.771,23.441,30.676,0.623,0.0,6.515557521889908,297.9617160851473,0.0,59.92260896417923,12.051608773885462,0.0027297903496738,62673.32866391483,14.500811186573278,0.0
3.8,0.0,13.771,23.441,30.676,0.623,0.0,6.523190539851229,297.9659511845087,0.0,54.22594608087462,10.04683383535503,0.0002729790349673,62688.00673310834,14.469950380776474,0.0
4.0,0.0,13.771,23.441,30.676,0.623,0.0,6.525177857493073,297.97405274917764,0.0,45.48226739972465,10.088253060141838,0.0001,62700.896602238754,14.440082600001912,0.0
4.2,0.0,13.771,30.741,30.676,0.623,0.0,6.519492655991807,297.98259510473105,0.0,35.949031658106335,11.574699044794656,0.0001,62713.1635281405,14.39038102313994,0.0
4.4,0.0,13.771,30.741,30.676,0.623,0.0,6.509485392122623,297.9931491019809,0.0,28.696976138761524,13.488028069862947,0.0001,62723.95383931,14.359322870853903,0.0
4.6000000000000005,0.0,13.771,30.741,30.676,0.623,0.0,6.497593335125401,298.0043632588418,0.0,25.437450470399195,16.41240588183247,0.0001,62734.082867967016,14.325479189414704,0.0
4.800000000000001,0.0,13.771,30.741,30.676,0.623,0.0,6.486775689896766,298.0152180758667,0.0,26.92709912280814,19.945226343749127,0.0001,62744.51955093815,14.288490292524452,0.0
5.0,0.0,13.771,30.741,30.676,0.623,0.0,6.479988473358779,298.02618812168663,0.0,32.73425045806051,23.76965424744806,0.0001,62756.15346597751,14.252372800696316,0.0
5.2,0.0,13.771,30.741,30.676,0.623,0.0,6.47770643230846,298.0342909805242,0.0,41.24650672006173,28.043586772638875,0.0001,62768.581577417965,14.20760233551501,0.0
5.4,0.0,13.771,30.741,30.676,0.623,0.0,6.4804817378952535,298.0411841941676,0.0,50.66969979840135,31.73885229119629,0.0001,62782.9372643914,14.164950131845536,0.0
