Time Step,Discharge rate,Sugar feed rate,Soil bean feed rate,Aeration rate,Back pressure,Water injection/dilution,pH,Temperature,Acid flow rate,Base flow rate,Cooling water,Heating water,Vessel Weight,Dissolved oxygen concentration,Yield Per Step
0.2,0.0,7.845,22.759,30.895,0.584,0.0,6.464281738086101,297.7732587518566,0.0,10.828492922693298,0.0001,150.32858469887745,62508.62485527581,14.606084178473502,0.0579723095447817
0.4,0.0,7.845,22.759,30.895,0.584,0.0,6.465139938848324,297.9119185918489,0.0,25.115797688252783,0.0001,45.34834962868243,62515.72624125106,14.583979850050518,0.0
0.6000000000000001,0.0,7.845,22.759,30.895,0.584,0.0,6.474935676063164,297.8877271768904,0.0,39.57700725042302,0.0001,0.0001,62525.77179563959,14.562210898304652,0.0
0.8,0.0,7.845,22.759,30.895,0.584,0.0,6.490232069511505,298.09804981393216,0.0,50.093353049531856,0.0001,64.37704910756023,62537.93848456023,14.536953304096476,0.0
1.0,0.0,7.845,22.759,30.895,0.584,0.0,6.508915219645694,298.00937720839823,0.0,54.50169943350688,68.53261452498938,6.437704910756023,62550.99620382556,14.52291267285464,0.0
1.2000000000000002,0.0,7.845,22.759,30.895,0.584,0.0,6.522866036229094,297.935708932452,0.0,51.44327930182398,40.04001386042657,0.6437704910756024,62563.43481364688,14.488704458885486,0.0
1.4,0.0,7.845,22.759,30.895,0.584,0.0,6.532260794451382,298.0950047454073,0.0,42.83089221222223,12.01200415812797,52.83055877042781,62574.10614803012,14.478261350377274,0.0
1.6,0.0,7.845,22.759,30.895,0.584,0.0,6.531821976439328,298.0097794354912,0.0,30.46040223776722,65.11065666426948,5.283055877042782,62582.22544308883,14.45117608880205,0.0
1.8,0.0,7.845,22.759,30.895,0.584,0.0,6.522449048828509,297.94923181055725,0.0,18.283114211427083,38.0758840988057,0.5283055877042782,62587.87151750131,14.429334570915842,0.0
2.0,0.0,7.845,22.759,30.895,0.584,0.0,6.5070010890436905,298.08904504714496,0.0,9.852833664948324,11.42276522964171,45.08748198849223,62591.77618601647,14.403364514192202,0.0
2.2,0.0,7.845,22.759,30.895,0.584,0.0,6.490517700610802,298.02417794485194,0.0,7.593073987211727,58.20863193530404,4.508748198849223,62595.21640530714,14.386353692275662,0.0
2.4000000000000004,0.0,7.845,22.759,30.895,0.584,0.0,6.476986693177907,297.96996899205845,0.0,11.910625785639418,38.12007163773988,0.4508748198849223,62599.54570037695,14.348791728466784,0.0
2.6,0.0,7.845,22.759,30.895,0.584,0.0,6.469636417715351,297.9419059146704,0.0,21.627583375871183,20.81115912313213,0.0450874819884922,62605.876824273335,14.321100703910902,0.0
2.8000000000000003,0.0,7.845,22.759,30.895,0.584,0.0,6.469611033132597,298.0358778353457,0.0,34.27382596946283,6.243347736939638,27.296661207110773,62614.7881016225,14.29295823886804,0.0
3.0,0.0,7.845,22.759,30.895,0.584,0.0,6.4776990786818684,298.0016698307448,0.0,46.92597509637541,36.69560525046809,2.729666120711077,62626.29134899677,14.272518407120875,0.0
3.2,0.0,14.674,22.759,30.895,0.584,0.0,6.489799399324028,297.9749736780982,0.0,56.339733603561605,25.534473083560883,0.2729666120711078,62641.5664220789,14.239605805645494,0.0
3.4000000000000004,0.0,14.674,22.759,30.895,0.584,0.0,6.50381398986054,297.96361778155364,0.0,60.926166568001904,16.643479107922346,0.0272966612071107,62657.7842941539,14.21047250241153,0.0
3.6,0.0,14.674,22.759,30.895,0.584,0.0,6.51555270165201,297.9614975085035,0.0,59.91332379288095,11.987428873581692,0.002729666120711,62673.7849215676,14.176409803744408,0.0
3.8,0.0,14.674,22.759,30.895,0.584,0.0,6.523184112501803,297.96574589001307,0.0,54.21858684711783,9.97677070362944,0.0002729666120711,62688.61757386315,14.145676925839156,0.0
4.0,0.0,14.674,22.759,30.895,0.584,0.0,6.525171763567806,297.9738611526744,0.0,45.477474696541975,10.01452094118808,0.0001,62701.66297630194,14.11586377650254,0.0
