Time Step,Discharge rate,Sugar feed rate,Soil bean feed rate,Aeration rate,Back pressure,Water injection/dilution,pH,Temperature,Acid flow rate,Base flow rate,Cooling water,Heating water,Vessel Weight,Dissolved oxygen concentration,Yield Per Step
0.2,0.0,7.886,22.925,31.536,0.628,0.0,6.464280345637965,297.77325375763434,0.0,10.828492922693298,0.0001,150.32858469887745,62508.67199588378,14.977748675835583,0.0579723232798766
0.4,0.0,7.886,22.925,31.536,0.628,0.0,6.46513743822372,297.9119124463376,0.0,25.116354667507323,0.0001,45.34934847313278,62515.82061516013,14.955636146006418,0.0
0.6000000000000001,0.0,7.886,22.925,31.536,0.628,0.0,6.4749325573519965,297.8877166071811,0.0,39.57856811433809,0.0001,0.0001,62525.91359001153,14.93387519403846,0.0
0.8,0.0,7.886,22.925,31.536,0.628,0.0,6.490228906448556,298.0980464048215,0.0,50.09615987907317,0.0001,64.38020248651836,62538.127916474594,14.908528485026949,0.0
1.0,0.0,7.886,22.925,31.536,0.628,0.0,6.508912701105938,298.00936851019986,0.0,54.50576965582441,68.53472174889771,6.438020248651836,62551.23356021778,14.89475501035222,0.0
1.2000000000000002,0.0,7.886,22.925,31.536,0.628,0.0,6.522864589508364,297.9356970495646,0.0,51.4483546840819,40.040114802935534,0.6438020248651837,62563.72022207215,14.860245241991192,0.0
1.4,0.0,7.886,22.925,31.536,0.628,0.0,6.532260979189048,298.094997373827,0.0,42.83654482967992,12.01203444088066,52.832669425172696,62574.439784965005,14.85024254542116,0.0
1.6,0.0,7.886,22.925,31.536,0.628,0.0,6.531823692971765,298.0097689896138,0.0,30.46597903879583,65.11182162484758,5.28326694251727,62582.60726552114,14.823145427974788,0.0
1.8,0.0,7.886,22.925,31.536,0.628,0.0,6.52245178317066,297.94922001885607,0.0,18.28800459586088,38.07567815783088,0.528326694251727,62588.301395051865,14.801497329510235,0.0
2.0,0.0,7.886,22.925,31.536,0.628,0.0,6.507003927499932,298.089038172466,0.0,9.856631875849152,11.422703447349264,45.089269560632346,62592.25388451242,14.775620381774546,0.0
2.2,0.0,7.886,22.925,31.536,0.628,0.0,6.490519860354532,298.02416958951784,0.0,7.595739731112781,58.20983443056805,4.508926956063235,62595.74174066553,14.759020249325872,0.0
2.4000000000000004,0.0,7.886,22.925,31.536,0.628,0.0,6.476987467765666,297.9699602240269,0.0,11.912430191390747,38.12046862884729,0.4508926956063235,62600.11842480555,14.721222959849715,0.0
2.6,0.0,7.886,22.925,31.536,0.628,0.0,6.4696355690429135,297.94189789550273,0.0,21.62908031795071,20.8111115135104,0.0450892695606323,62606.49686270716,14.693618824682208,0.0
2.8000000000000003,0.0,7.886,22.925,31.536,0.628,0.0,6.469608654929864,298.0358752323214,0.0,34.275663272311576,6.243333454053119,27.29788959748946,62615.45550884316,14.665556436086176,0.0
3.0,0.0,7.886,22.925,31.536,0.628,0.0,6.477695586410839,298.00166762611343,0.0,46.92876350274391,36.69715320178235,2.729788959748946,62627.0063567631,14.64547491429789,0.0
3.2,0.0,16.175,22.925,31.536,0.628,0.0,6.489785276541812,297.97487234874217,0.0,56.343917677989054,25.53602024594036,0.2729788959748946,62642.722885858944,14.612599487780187,0.0
3.4000000000000004,0.0,16.175,22.925,31.536,0.628,0.0,6.503791694043195,297.9634691026771,0.0,60.93603105837377,16.610742578667946,0.0272978895974894,62659.38316930187,14.583601968955788,0.0
3.6,0.0,16.175,22.925,31.536,0.628,0.0,6.51552669431531,297.96133364929,0.0,59.932099400110346,11.935300344333877,0.0027297889597489,62675.82693528808,14.549550605619876,0.0
3.8,0.0,16.175,22.925,31.536,0.628,0.0,6.523160486511832,297.9655836140707,0.0,54.24775140909839,9.914184621664296,0.0002729788959748,62691.10490099483,14.519010521599183,0.0
4.0,0.0,16.175,22.925,31.536,0.628,0.0,6.525157002058974,297.9737077653017,0.0,45.516069966831935,9.94645021977825,0.0001,62704.598264853135,14.489507219956195,0.0
4.2,0.0,16.175,31.085,31.536,0.628,0.0,6.519479848223127,297.9822897723753,0.0,35.99114870727641,11.42679318627409,0.0001,62717.62682889265,14.439062316573253,0.0
4.4,0.0,16.175,31.085,31.536,0.628,0.0,6.509484964650688,297.9928728751088,0.0,28.744219332358096,13.340695691241898,0.0001,62729.18208921437,14.408364228419863,0.0
4.6000000000000005,0.0,16.175,31.085,31.536,0.628,0.0,6.497605495341982,298.00411138458054,0.0,25.48484979792585,16.263367545322545,0.0001,62740.07786439359,14.37487606654433,0.0
4.800000000000001,0.0,16.175,31.085,31.536,0.628,0.0,6.486796411542801,298.01499012162355,0.0,26.969632693033912,19.79401285915537,0.0001,62751.28125681962,14.338233431381996,0.0
5.0,0.0,16.175,31.085,31.536,0.628,0.0,6.480011572995738,298.0259795270497,0.0,32.76850756898708,23.617065239727644,0.0001,62763.6819358577,14.302486109838346,0.0
5.2,0.0,16.175,31.085,31.536,0.628,0.0,6.477724319906444,298.0341148486808,0.0,41.2715435729688,27.888949144803316,0.0001,62776.82881161528,14.258004756654737,0.0
5.4,0.0,16.175,31.085,31.536,0.628,0.0,6.480488632953637,298.0410390015874,0.0,50.687606317173554,31.587446831210364,0.0001,62791.90150844646,14.215686978300829,0.0
5.6000000000000005,0.0,16.175,31.085,31.536,0.628,0.0,6.48647513248857,298.0451360285819,0.0,58.995766979038095,35.1945714972866,0.0001,62808.6624171368,14.168717811237425,0.0
5.800000000000001,0.0,16.175,31.085,31.536,0.628,0.0,6.494674571330423,298.04881550377274,0.0,64.91492406688658,38.09507722311317,0.0001,62826.63116060368,14.123380542520849,0.0
6.0,0.0,16.175,31.085,31.536,0.628,0.0,6.5040001586018725,298.0541260153451,0.0,67.55735817382796,41.02636953331449,0.0001,62845.146488613,14.079600169292124,0.0
6.2,0.0,16.175,31.085,31.536,0.628,0.0,6.5107749875319145,298.0571030164326,0.0,66.47294501112253,44.66148135332568,0.0001,62863.42803915376,14.028643716730697,0.0
6.4,0.0,16.175,31.085,31.536,0.628,0.0,6.513784545564955,298.05950375352376,0.0,62.69057043873482,47.67844346716722,0.0001,62880.92720847818,13.976576896785094,0.0
6.6000000000000005,0.0,16.175,31.085,31.536,0.628,0.0,6.512087593919348,298.06065937517565,0.0,57.708560314980495,50.62573337167614,0.0001,62897.39454784383,13.921037929346394,0.0
6.800000000000001,0.0,16.175,31.085,31.536,0.628,0.0,6.506148337219745,298.0605998352489,0.0,53.40871933434475,53.23780807053546,0.0001,62912.96827346846,13.862755558344844,0.0
7.0,0.0,16.175,31.085,31.536,0.628,0.0,6.497766606393951,298.060451091586,0.0,51.48343496315548,55.48332620251323,0.0001,62928.137810924985,13.803318930987665,0.0
7.2,0.0,16.175,31.085,31.536,0.628,0.0,6.48955743926066,298.0625177932682,0.0,52.90527886124514,57.70495001009117,0.0001,62943.59790239498,13.744527838816326,0.0
7.4,0.0,16.175,31.085,31.536,0.628,0.0,6.482122084295842,298.0616613955543,0.0,57.60240768653567,60.68599360240562,0.0001,62960.005191119926,13.680930793160622,0.0
7.6,0.0,16.175,31.085,31.536,0.628,0.0,6.4781749828756805,298.0643458060136,0.0,65.27169259765702,62.71945337605083,0.0001,62977.98698451408,13.620266301900644,0.0
7.800000000000001,0.0,16.175,31.085,31.536,0.628,0.0,6.480033718305014,298.0743629969395,0.0,74.51085280415553,65.96430030063937,0.0001,62997.88247717548,13.561926417165177,0.0
8.0,0.0,16.175,31.085,31.536,0.628,0.0,6.486010204466247,298.08465354693084,0.0,82.99863810539709,71.81306581714261,0.0001,63019.52391654042,13.49876815331652,0.0
8.200000000000001,0.0,16.175,31.085,42.546,0.628,0.0,6.493379083554497,298.09093413921704,0.0,89.10090139766336,78.07678901744148,0.0001,63042.41008521312,13.589726028600516,0.0
8.4,0.0,16.175,31.085,42.546,0.628,0.0,6.499523022201869,298.0915246617271,0.0,92.26422280817118,83.34092224115275,0.0001,63065.93050020583,13.523338493819722,0.0
8.6,0.0,16.175,31.085,42.546,0.628,0.0,6.503412642810354,298.0897215704222,0.0,92.97844222174272,86.90757828560828,0.0001,63089.58618747672,13.454762151236835,0.0
8.8,0.0,16.175,31.085,42.546,0.628,0.0,6.507788050934583,298.0996049508788,0.0,92.14028774567676,89.71325768137498,0.0001,63113.090356378736,13.389037966483295,0.0
9.0,0.0,16.175,31.085,42.546,0.628,0.0,6.509381943299426,298.10698575029545,0.0,89.54316281914312,96.50110601449734,0.0001,63136.05894766763,13.31599928243096,0.0
9.2,0.0,16.175,31.085,42.546,0.628,0.0,6.507041346195182,298.1090485514691,0.0,86.3191588384134,102.7085421177862,0.0001,63158.355413658224,13.23825451517246,0.0
9.4,0.0,16.175,31.085,42.546,0.628,0.0,6.502508546445808,298.1133173765056,0.0,84.03539797441005,107.37681816314004,0.0001,63180.18417044982,13.15898070082808,0.0
9.6,0.0,16.175,31.085,42.546,0.628,0.0,6.499175311520951,298.1312266705156,0.0,83.55935706853143,112.92341247203689,0.0001,63201.93912179356,13.079430647333586,0.0
9.8,0.0,16.175,31.085,42.546,0.628,0.0,6.495071301632033,298.1437167430213,0.0,84.4056605115064,123.31950433665264,0.0001,63223.863408246085,12.993678243729738,0.0
