Time Step,Discharge rate,Sugar feed rate,Soil bean feed rate,Aeration rate,Back pressure,Water injection/dilution,pH,Temperature,Acid flow rate,Base flow rate,Cooling water,Heating water,Vessel Weight,Dissolved oxygen concentration,Yield Per Step
0.2,0.0,7.451,21.87,30.165,0.563,0.0,6.464290352402359,297.77328548828046,0.0,10.828492922693298,0.0001,150.32858469887745,62508.35848854111,14.427832759633102,0.0579722338993805
0.4,0.0,7.451,21.87,30.165,0.563,0.0,6.465155381758748,297.9119516421905,0.0,25.112351961749724,0.0001,45.3430023439071,62515.19300642094,14.40568913137632,0.0
0.6000000000000001,0.0,7.451,21.87,30.165,0.563,0.0,6.474954898948559,297.8877838875676,0.0,39.56736196196142,0.0001,0.0001,62524.97059900537,14.38387348849288,0.0
0.8,0.0,7.451,21.87,30.165,0.563,0.0,6.4902515190526735,298.0980680959574,0.0,50.07602806009585,0.0001,64.36018735086319,62536.86811310904,14.358617759854688,0.0
1.0,0.0,7.451,21.87,30.165,0.563,0.0,6.508930645560678,298.0094234631659,0.0,54.47660598009234,68.5213058379355,6.436018735086319,62549.654789932734,14.344403033305428,0.0
1.2000000000000002,0.0,7.451,21.87,30.165,0.563,0.0,6.522874822618994,297.93577161893285,0.0,51.412029405208,40.03932956034672,0.643601873508632,62561.82184955557,14.310299114621978,0.0
1.4,0.0,7.451,21.87,30.165,0.563,0.0,6.532259525775918,298.09504286838546,0.0,42.7961366616847,12.011798868104014,52.81940084581461,62572.22034997717,14.299593772601206,0.0
1.6,0.0,7.451,21.87,30.165,0.563,0.0,6.531811312840317,298.00983298831744,0.0,30.42616589154951,65.10420447098589,5.2819400845814615,62580.06717514052,14.272468376026632,0.0
1.8,0.0,7.451,21.87,30.165,0.563,0.0,6.522432195074393,297.9492915920335,0.0,18.253141943953803,38.07636904107888,0.5281940084581461,62585.441552037446,14.250483279252776,0.0
2.0,0.0,7.451,21.87,30.165,0.563,0.0,6.5069836828094525,298.0890769537681,0.0,9.829593139074785,11.422910712323665,45.07799950256136,62589.07599431198,14.224419873767207,0.0
2.2,0.0,7.451,21.87,30.165,0.563,0.0,6.490504545852949,298.02421631573407,0.0,7.576777958671835,58.20135568414474,4.507799950256136,62592.24694177407,14.207157713978583,0.0
2.4000000000000004,0.0,7.451,21.87,30.165,0.563,0.0,6.476982094539722,297.97000850625733,0.0,11.89957594746171,38.11643111570165,0.4507799950256135,62596.30872118067,14.16966584285437,0.0
2.6,0.0,7.451,21.87,30.165,0.563,0.0,6.469641793634346,297.9419406320524,0.0,21.618358533619364,20.80930347151027,0.0450779995025613,62602.372814031245,14.141884390745505,0.0
2.8000000000000003,0.0,7.451,21.87,30.165,0.563,0.0,6.469625765317571,298.0358784223983,0.0,34.26244542264828,6.2427910414530805,27.289586953342585,62611.01675405796,14.113658996226,0.0
3.0,0.0,7.451,21.87,30.165,0.563,0.0,6.477720578803871,298.0016670247517,0.0,46.90870290560176,36.68461146930091,2.7289586953342586,62622.25109467834,14.092986455468338,0.0
