Time Step,Discharge rate,Sugar feed rate,Soil bean feed rate,Aeration rate,Back pressure,Water injection/dilution,pH,Temperature,Acid flow rate,Base flow rate,Cooling water,Heating water,Vessel Weight,Dissolved oxygen concentration,Yield Per Step
0.2,0.0,7.618,22.864,31.625,0.552,0.0,6.464282534406045,297.7732673668809,0.0,10.828492922693298,0.0001,150.32858469887745,62508.6907502313,14.339043220095483,0.0579723714507123
0.4,0.0,7.618,22.864,31.625,0.552,0.0,6.465141309734289,297.91192988101875,0.0,25.115479160275456,0.0001,45.346626623825415,62515.85807528549,14.317147336033644,0.0
0.6000000000000001,0.0,7.618,22.864,31.625,0.552,0.0,6.474937280020242,297.8877475967768,0.0,39.57613848348325,0.0001,0.0001,62525.96954897138,14.295577140045392,0.0
0.8,0.0,7.618,22.864,31.625,0.552,0.0,6.490233539089789,298.09805609433465,0.0,50.0918437738988,0.0001,64.37089445171321,62538.20222345201,14.27058557014827,0.0
1.0,0.0,7.618,22.864,31.625,0.552,0.0,6.508916162880155,298.00939611691774,0.0,54.49960351315024,68.52843366841537,6.437089445171321,62551.32563873067,14.25657952109787,0.0
1.2000000000000002,0.0,7.618,22.864,31.625,0.552,0.0,6.522866285086167,297.9357356941359,0.0,51.44080738407845,40.04053126544673,0.6437089445171322,62563.83029292464,14.22279789096064,0.0
1.4,0.0,7.618,22.864,31.625,0.552,0.0,6.532260176748131,298.09502391639654,0.0,42.82832134490521,12.01215937963402,52.826524918606,62574.56731479162,14.212296590737274,0.0
1.6,0.0,7.618,22.864,31.625,0.552,0.0,6.531820726042816,298.00980804621526,0.0,30.458079072060904,65.10913776052452,5.2826524918606,62582.75248521507,14.185463517143424,0.0
1.8,0.0,7.618,22.864,31.625,0.552,0.0,6.522447589523243,297.94926515452903,0.0,18.281290506566293,38.078397745895856,0.52826524918606,62588.464468668666,14.16375409820726,0.0
2.0,0.0,7.618,22.864,31.625,0.552,0.0,6.506999925291927,298.089071901078,0.0,9.851592342796195,11.423519323768756,45.08426680063569,62592.43520633107,14.137989975880416,0.0
2.2,0.0,7.618,22.864,31.625,0.552,0.0,6.490517139061967,298.0242121462803,0.0,7.592296527841459,58.208361865648826,4.508426680063569,62595.94130738216,14.120987342649489,0.0
2.4000000000000004,0.0,7.618,22.864,31.625,0.552,0.0,6.476986858404127,297.97000605956987,0.0,11.910071916348748,38.12339215175676,0.4508426680063569,62600.33691175773,14.083855263191968,0.0
2.6,0.0,7.618,22.864,31.625,0.552,0.0,6.469637179657289,297.9419422108392,0.0,21.62696295931996,20.816695883145755,0.0450842668006356,62606.7343847222,14.056389926175733,0.0
